% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=AmplitudeModulation blockSize=30720 stepSize=15360
3.997998e+00,4.447116e-02,1.750456e-02,1.777956e-01,9.998584e+00,7.323582e-03,1.015202e-02,7.322545e-02
4.615283e+00,2.900524e-02,1.105005e-02,1.338674e-01,1.209448e+01,3.287880e-03,9.398221e-03,3.976521e-02
3.997998e+00,1.937901e-02,4.266751e-03,7.747726e-02,9.998584e+00,1.747466e-03,9.434708e-03,1.747218e-02
4.586572e+00,3.756177e-02,1.565875e-02,1.722798e-01,9.998584e+00,7.475173e-03,1.388947e-02,7.474114e-02
3.997998e+00,6.477067e-02,3.777729e-02,2.589530e-01,1.200835e+01,1.060916e-02,1.734612e-02,1.273985e-01
4.399951e+00,4.280265e-02,2.467752e-02,1.883296e-01,1.351567e+01,7.128323e-03,1.127858e-02,9.634409e-02
3.997998e+00,5.653857e-02,3.613819e-02,2.260411e-01,9.998584e+00,0.000000e+00,4.951688e-03,0.000000e+00
3.997998e+00,2.602129e-01,1.337309e-01,1.040331e+00,9.998584e+00,6.982253e-02,1.097916e-01,6.981265e-01
4.708594e+00,5.197623e-01,2.328575e-01,2.447349e+00,9.998584e+00,2.185987e-02,7.570574e-02,2.185677e-01
3.997998e+00,3.542613e-01,2.103985e-01,1.416336e+00,1.722656e+01,6.701583e-02,1.080600e-01,1.154452e+00
3.997998e+00,7.060642e-01,4.637381e-01,2.822843e+00,1.943013e+01,0.000000e+00,6.826979e-02,0.000000e+00
3.997998e+00,6.602503e-01,4.922443e-01,2.639679e+00,1.101782e+01,3.512993e-02,1.151486e-01,3.870553e-01
4.938281e+00,3.913965e-01,1.610444e-01,1.932826e+00,1.155615e+01,7.594818e-02,1.421202e-01,8.776687e-01
4.270752e+00,5.269033e-01,2.712442e-01,2.250273e+00,1.665952e+01,2.606210e-02,7.499276e-02,4.341821e-01
3.997998e+00,9.196105e-01,5.477482e-01,3.676601e+00,1.676001e+01,4.926518e-02,1.181607e-01,8.256848e-01
3.997998e+00,6.386032e-01,5.700221e-01,2.553134e+00,1.508760e+01,0.000000e+00,1.062153e-01,0.000000e+00
5.002881e+00,7.659745e-01,3.762947e-01,3.832079e+00,1.632935e+01,0.000000e+00,9.055428e-02,0.000000e+00
3.997998e+00,4.686398e-01,3.695401e-01,1.873621e+00,9.998584e+00,2.263794e-01,2.979690e-01,2.263473e+00
5.153613e+00,3.128554e-01,4.576033e-02,1.612336e+00,1.362334e+01,5.560559e-02,1.193139e-01,7.575339e-01
4.600928e+00,1.872548e-01,7.025566e-02,8.615458e-01,2.161216e+01,7.012601e-02,9.660964e-02,1.515575e+00
4.155908e+00,2.718843e-01,1.620796e-01,1.129926e+00,1.309937e+01,2.626508e-02,8.794456e-02,3.440559e-01
3.997998e+00,1.541836e-01,1.223450e-01,6.164257e-01,1.499429e+01,7.424761e-02,1.167060e-01,1.113290e+00
5.124902e+00,3.807926e-01,1.482861e-01,1.951525e+00,1.706865e+01,0.000000e+00,5.279986e-02,0.000000e+00
4.234863e+00,3.981764e-01,2.777426e-01,1.686223e+00,1.323574e+01,8.302190e-03,7.161349e-02,1.098856e-01
3.997998e+00,3.533467e-01,2.167834e-01,1.412680e+00,1.002729e+01,1.088095e-01,1.521523e-01,1.091065e+00
4.127197e+00,7.083092e-01,3.962062e-01,2.923332e+00,9.998584e+00,7.330759e-02,1.532031e-01,7.329721e-01
3.997998e+00,6.115750e-01,3.518684e-01,2.445075e+00,1.037183e+01,0.000000e+00,5.373672e-02,0.000000e+00
4.478906e+00,6.512049e-01,3.528870e-01,2.916686e+00,9.998584e+00,2.566922e-02,9.247078e-02,2.566558e-01
3.997998e+00,6.446161e-01,4.074578e-01,2.577174e+00,9.998584e+00,1.020780e-01,1.799710e-01,1.020635e+00
4.586572e+00,9.030574e-01,4.767617e-01,4.141938e+00,1.388892e+01,0.000000e+00,7.495860e-02,0.000000e+00
3.997998e+00,1.338303e+00,1.051229e+00,5.350533e+00,1.734141e+01,4.822303e-02,1.776709e-01,8.362551e-01
