% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics
7.630232e+01,9.640452e+01,2.218369e+00,-1.301905e+00
7.002328e+01,8.270259e+01,2.206793e+00,-2.611549e+00
7.424342e+01,8.457814e+01,2.009386e+00,-4.431339e+00
7.062107e+01,8.237408e+01,2.098762e+00,-3.459143e+00
6.688057e+01,8.001233e+01,2.282563e+00,-1.905982e+00
5.756885e+01,7.493656e+01,2.612685e+00,1.412645e+00
5.888566e+01,7.423061e+01,2.538915e+00,7.387560e-01
5.732205e+01,7.094527e+01,2.654442e+00,1.162181e+00
6.407076e+01,7.842564e+01,2.324068e+00,-1.341385e+00
6.507141e+01,7.900177e+01,2.227985e+00,-1.833689e+00
7.046683e+01,8.188573e+01,2.087415e+00,-3.589776e+00
7.094305e+01,8.155896e+01,2.140632e+00,-3.433814e+00
7.174645e+01,8.543332e+01,1.942941e+00,-3.715178e+00
7.437160e+01,8.645563e+01,1.918650e+00,-4.402534e+00
7.948770e+01,8.980743e+01,1.818159e+00,-5.479627e+00
7.315573e+01,8.519683e+01,1.950673e+00,-4.189654e+00
7.109530e+01,8.548497e+01,2.079173e+00,-3.027636e+00
7.015704e+01,8.642742e+01,2.106698e+00,-2.545591e+00
6.536082e+01,8.558591e+01,2.216113e+00,-1.087028e+00
6.363676e+01,8.727394e+01,2.232601e+00,-4.545123e-01
6.381787e+01,8.639128e+01,2.244812e+00,-5.021689e-01
6.329541e+01,8.691517e+01,2.297627e+00,-1.053218e-01
5.709515e+01,7.979525e+01,2.567983e+00,1.790935e+00
6.281400e+01,8.610794e+01,2.321367e+00,-2.094253e-02
6.480565e+01,8.292438e+01,2.318319e+00,-6.878447e-01
6.111176e+01,7.744071e+01,2.528475e+00,3.854756e-01
5.654554e+01,7.000154e+01,2.795645e+00,2.179425e+00
5.817773e+01,7.097065e+01,2.629883e+00,1.028227e+00
5.846019e+01,6.824587e+01,2.637996e+00,4.717550e-01
