% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics
5.068342e+01,9.417853e+01,2.614169e+00,4.176594e+00
4.542563e+01,8.162280e+01,2.734066e+00,4.840247e+00
5.311556e+01,8.559057e+01,2.350392e+00,1.891844e+00
4.996527e+01,8.555805e+01,2.470562e+00,2.880115e+00
4.884222e+01,8.592623e+01,2.447337e+00,2.793625e+00
5.170481e+01,8.996751e+01,2.297970e+00,1.883743e+00
4.856891e+01,8.833932e+01,2.503037e+00,3.135873e+00
5.415287e+01,9.373629e+01,2.211052e+00,1.265944e+00
6.362201e+01,9.911103e+01,1.932732e+00,-7.647791e-01
6.689743e+01,1.007511e+02,1.843123e+00,-1.445776e+00
6.509869e+01,9.925194e+01,1.891765e+00,-1.113471e+00
6.652324e+01,1.010671e+02,1.842407e+00,-1.328025e+00
6.718263e+01,1.028545e+02,1.799977e+00,-1.494392e+00
5.730421e+01,9.659656e+01,2.124663e+00,6.748923e-01
6.781292e+01,1.020318e+02,1.808814e+00,-1.589007e+00
6.402299e+01,9.852528e+01,1.899550e+00,-9.510891e-01
5.945764e+01,1.005886e+02,2.045671e+00,2.853317e-01
6.401517e+01,1.031514e+02,1.853618e+00,-9.138423e-01
6.346433e+01,9.963093e+01,1.906475e+00,-8.059204e-01
7.686041e+01,1.074130e+02,1.576335e+00,-3.274725e+00
6.901105e+01,9.921931e+01,1.876077e+00,-1.701900e+00
6.210434e+01,8.942438e+01,2.108180e+00,-3.984345e-01
5.340792e+01,7.983613e+01,2.576569e+00,2.652946e+00
4.905879e+01,7.316372e+01,2.797726e+00,4.166379e+00
4.561792e+01,6.908916e+01,3.068427e+00,6.303979e+00
5.051158e+01,6.944545e+01,2.920686e+00,4.371972e+00
5.263787e+01,7.244712e+01,2.768401e+00,3.231317e+00
5.115400e+01,7.101031e+01,2.788858e+00,3.659002e+00
4.950068e+01,7.470269e+01,2.681629e+00,3.528610e+00
4.602178e+01,7.271156e+01,2.743911e+00,4.563077e+00
5.174067e+01,7.563787e+01,2.400636e+00,1.965744e+00
4.855630e+01,7.246915e+01,2.670058e+00,3.696707e+00
4.808652e+01,6.863369e+01,2.784104e+00,4.259263e+00
4.900653e+01,7.314534e+01,2.645891e+00,3.582048e+00
4.548173e+01,7.431638e+01,2.722612e+00,4.462450e+00
5.183786e+01,8.171193e+01,2.506046e+00,2.771215e+00
5.676311e+01,8.753521e+01,2.213136e+00,7.748022e-01
5.020094e+01,7.723123e+01,2.598127e+00,3.264732e+00
5.122981e+01,7.539869e+01,2.582729e+00,2.865122e+00
6.154201e+01,8.092353e+01,2.223340e+00,-6.041938e-01
5.773116e+01,8.235108e+01,2.208715e+00,3.935504e-01
5.755021e+01,8.215851e+01,2.275654e+00,7.027785e-01
4.964854e+01,7.485825e+01,2.648281e+00,3.486336e+00
6.226268e+01,8.443856e+01,2.140571e+00,-7.473999e-01
5.905627e+01,8.642360e+01,2.148723e+00,2.545182e-01
6.085146e+01,9.016321e+01,2.008087e+00,-4.370545e-01
6.384019e+01,9.223154e+01,2.001783e+00,-8.074726e-01
6.494424e+01,9.350692e+01,1.985226e+00,-1.049061e+00
5.468354e+01,8.775973e+01,2.240166e+00,1.251236e+00
5.825992e+01,9.296643e+01,2.128516e+00,4.160754e-01
5.859217e+01,9.214792e+01,2.157092e+00,4.404366e-01
5.853571e+01,9.413324e+01,2.152517e+00,5.685196e-01
6.267675e+01,9.640419e+01,1.964540e+00,-5.968142e-01
6.800073e+01,9.709837e+01,1.894628e+00,-1.668032e+00
7.095666e+01,1.024964e+02,1.754515e+00,-2.193366e+00
6.178440e+01,9.891111e+01,1.944783e+00,-4.569281e-01
6.596726e+01,1.012860e+02,1.846026e+00,-1.252218e+00
6.487191e+01,1.010323e+02,1.883886e+00,-9.934510e-01
7.164597e+01,9.996119e+01,1.794369e+00,-2.420290e+00
6.519084e+01,9.914941e+01,1.890267e+00,-1.077811e+00
7.988457e+01,1.091137e+02,1.513560e+00,-3.814558e+00
8.564287e+01,1.132026e+02,1.378093e+00,-4.640162e+00
7.025563e+01,1.059105e+02,1.686027e+00,-2.105424e+00
8.266102e+01,1.132246e+02,1.479749e+00,-3.940375e+00
9.165068e+01,1.172019e+02,1.251182e+00,-5.664957e+00
9.162274e+01,1.149577e+02,1.294576e+00,-5.766262e+00
6.373322e+01,9.642292e+01,2.014478e+00,-6.501789e-01
5.114322e+01,8.590401e+01,2.508451e+00,2.806350e+00
5.292667e+01,8.607180e+01,2.417036e+00,2.079924e+00
4.638370e+01,8.088384e+01,2.722578e+00,4.359503e+00
4.756222e+01,8.061163e+01,2.708330e+00,4.166079e+00
3.954250e+01,7.137565e+01,3.224748e+00,8.205805e+00
4.180872e+01,7.783427e+01,2.967415e+00,6.225858e+00
4.862885e+01,8.437678e+01,2.619301e+00,3.520124e+00
4.322649e+01,7.994631e+01,2.762312e+00,4.817013e+00
4.917427e+01,8.843655e+01,2.444929e+00,2.762468e+00
5.483224e+01,9.402914e+01,2.236767e+00,1.314802e+00
4.730770e+01,8.678190e+01,2.556349e+00,3.536882e+00
5.273230e+01,9.022146e+01,2.304759e+00,1.771408e+00
6.112180e+01,9.731654e+01,2.010132e+00,-1.981650e-01
5.313371e+01,9.338180e+01,2.214669e+00,1.409586e+00
5.674516e+01,9.737742e+01,2.070513e+00,5.033009e-01
6.531246e+01,1.014291e+02,1.885306e+00,-1.023519e+00
5.862423e+01,9.805613e+01,2.051588e+00,2.720051e-01
7.098734e+01,1.080968e+02,1.665082e+00,-2.120113e+00
6.758529e+01,1.056300e+02,1.737838e+00,-1.558003e+00
6.836542e+01,1.047072e+02,1.774148e+00,-1.585195e+00
6.192894e+01,1.022092e+02,1.860141e+00,-6.695237e-01
5.739493e+01,1.010211e+02,1.977539e+00,2.820674e-01
7.277560e+01,1.082431e+02,1.648542e+00,-2.356886e+00
6.313797e+01,1.067636e+02,1.867445e+00,-5.465511e-01
6.119293e+01,1.042736e+02,1.927985e+00,-2.192096e-01
6.365351e+01,1.067491e+02,1.859483e+00,-6.164251e-01
7.436127e+01,1.122495e+02,1.559799e+00,-2.599355e+00
6.468455e+01,1.069465e+02,1.801092e+00,-9.144954e-01
5.863228e+01,1.014690e+02,1.934733e+00,-4.487468e-02
6.643222e+01,1.055923e+02,1.725934e+00,-1.452961e+00
5.758684e+01,1.009411e+02,1.959937e+00,1.504392e-01
6.806496e+01,1.075998e+02,1.726943e+00,-1.512663e+00
7.264550e+01,1.103575e+02,1.629392e+00,-2.245746e+00
6.659140e+01,1.060463e+02,1.731047e+00,-1.440287e+00
6.922932e+01,1.077922e+02,1.655325e+00,-1.921033e+00
6.340551e+01,1.052316e+02,1.815408e+00,-8.404516e-01
7.419432e+01,1.079164e+02,1.561270e+00,-2.842632e+00
7.731685e+01,1.131346e+02,1.489075e+00,-3.117364e+00
8.024447e+01,1.141290e+02,1.432501e+00,-3.594519e+00
8.557841e+01,1.181990e+02,1.327937e+00,-4.323706e+00
7.425790e+01,1.150257e+02,1.538394e+00,-2.451377e+00
7.655821e+01,1.151749e+02,1.486403e+00,-2.856281e+00
7.160986e+01,1.098284e+02,1.580428e+00,-2.315945e+00
8.110331e+01,1.177075e+02,1.391370e+00,-3.561990e+00
8.960228e+01,1.213269e+02,1.267460e+00,-4.750058e+00
8.169793e+01,1.135974e+02,1.458392e+00,-3.761114e+00
9.170532e+01,1.109066e+02,1.312180e+00,-6.199323e+00
6.974597e+01,1.053427e+02,1.695825e+00,-1.989569e+00
7.389645e+01,1.077661e+02,1.638573e+00,-2.622852e+00
7.400927e+01,9.893810e+01,1.716139e+00,-3.192837e+00
