% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=AmplitudeModulation blockSize=30720 stepSize=15360
3.997998e+00,1.034960e-01,4.038943e-02,4.137768e-01,1.653750e+01,5.544138e-04,9.202976e-03,9.168618e-03
7.995996e+00,4.211962e-02,2.697170e-02,3.367883e-01,9.998584e+00,2.642393e-02,3.489392e-02,2.642019e-01
5.167969e+00,8.661935e-02,3.880534e-02,4.476461e-01,1.380996e+01,2.098298e-02,2.952189e-02,2.897741e-01
7.995996e+00,6.365635e-02,3.045850e-02,5.089959e-01,9.998584e+00,2.187222e-03,1.595633e-02,2.186912e-02
3.997998e+00,5.283928e-02,2.339842e-02,2.112513e-01,9.998584e+00,0.000000e+00,1.463844e-02,0.000000e+00
7.995996e+00,3.534728e-03,8.572442e-03,2.826367e-02,1.070918e+01,3.078818e-02,3.697424e-02,3.297162e-01
4.392773e+00,6.799176e-02,4.133617e-02,2.986724e-01,1.373101e+01,1.645858e-04,1.050234e-02,2.259928e-03
5.813965e+00,3.997797e-02,1.191691e-02,2.324305e-01,1.302759e+01,1.309023e-03,1.752702e-02,1.705341e-02
4.622461e+00,5.542571e-02,3.872648e-02,2.562032e-01,9.998584e+00,6.130080e-03,2.308138e-02,6.129212e-02
3.997998e+00,1.639545e-01,1.149799e-01,6.554897e-01,1.189351e+01,0.000000e+00,2.253459e-02,0.000000e+00
4.270752e+00,1.386000e-01,9.694546e-02,5.919262e-01,9.998584e+00,4.700168e-03,3.735382e-02,4.699503e-02
3.997998e+00,6.316880e-01,3.378008e-01,2.525487e+00,1.195811e+01,0.000000e+00,4.328125e-02,0.000000e+00
5.031592e+00,3.297041e-01,1.278246e-01,1.658936e+00,1.024980e+01,8.008912e-02,1.404111e-01,8.208979e-01
4.636816e+00,2.378728e-01,1.398852e-01,1.102972e+00,1.765723e+01,5.899550e-03,4.949360e-02,1.041697e-01
4.679883e+00,7.819560e-01,3.244919e-01,3.659463e+00,9.998584e+00,0.000000e+00,8.151286e-02,0.000000e+00
6.316406e+00,3.917815e-01,1.621436e-01,2.474651e+00,9.998584e+00,4.710464e-02,1.170363e-01,4.709797e-01
3.997998e+00,7.797424e-01,4.509807e-01,3.117409e+00,9.998584e+00,4.588341e-02,1.159995e-01,4.587692e-01
4.608105e+00,5.161390e-01,2.435563e-01,2.378423e+00,1.002012e+01,7.278364e-02,1.326545e-01,7.293006e-01
4.320996e+00,5.562363e-01,2.825566e-01,2.403495e+00,9.998584e+00,1.177489e-01,1.754276e-01,1.177322e+00
3.997998e+00,9.437088e-01,4.664220e-01,3.772946e+00,9.998584e+00,7.563061e-02,1.545676e-01,7.561990e-01
4.794727e+00,3.103043e-01,1.067776e-01,1.487824e+00,9.998584e+00,7.601337e-02,1.332031e-01,7.600261e-01
