% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=AmplitudeModulation blockSize=30720 stepSize=15360
3.997998e+00,2.776039e-02,1.504144e-02,1.109860e-01,1.243901e+01,7.204631e-03,7.991714e-03,8.961850e-02
3.997998e+00,1.329433e-01,7.940290e-02,5.315070e-01,9.998584e+00,0.000000e+00,9.868421e-03,0.000000e+00
3.997998e+00,4.348178e-02,3.671874e-02,1.738401e-01,1.032158e+01,1.187017e-03,1.081608e-02,1.225190e-02
4.220508e+00,9.281017e-02,5.257285e-02,3.917060e-01,9.998584e+00,6.584061e-04,2.293978e-02,6.583129e-03
3.997998e+00,1.917121e-01,1.003445e-01,7.664647e-01,1.399658e+01,0.000000e+00,1.741764e-02,0.000000e+00
6.316406e+00,7.858409e-02,2.649397e-02,4.963691e-01,1.049385e+01,3.446540e-03,2.288081e-02,3.616747e-02
5.648877e+00,3.078929e-02,2.048048e-02,1.739249e-01,9.998584e+00,1.184516e-02,2.168085e-02,1.184348e-01
3.997998e+00,4.617591e-02,3.154558e-02,1.846112e-01,9.998584e+00,1.051466e-02,2.575072e-02,1.051317e-01
3.997998e+00,9.267668e-02,6.283976e-02,3.705212e-01,9.998584e+00,5.127933e-03,1.725431e-02,5.127207e-02
4.651172e+00,2.654970e-02,1.744457e-02,1.234872e-01,1.099629e+01,5.246560e-03,1.384433e-02,5.769269e-02
3.997998e+00,5.881392e-02,5.284280e-02,2.351379e-01,1.602788e+01,0.000000e+00,4.362472e-03,0.000000e+00
3.997998e+00,5.167256e-02,3.237117e-02,2.065868e-01,9.998584e+00,1.050085e-02,1.782341e-02,1.049936e-01
4.299463e+00,8.198722e-02,4.975994e-02,3.525010e-01,1.232417e+01,1.394293e-03,9.094699e-03,1.718350e-02
3.997998e+00,5.018452e-02,3.009492e-02,2.006376e-01,9.998584e+00,8.370735e-03,1.444826e-02,8.369550e-02
3.997998e+00,2.905819e-02,3.688336e-03,1.161746e-01,1.198682e+01,5.253598e-03,1.162233e-02,6.297392e-02
3.997998e+00,3.356319e-02,2.141458e-02,1.341856e-01,1.602070e+01,0.000000e+00,3.756100e-03,0.000000e+00
5.354590e+00,3.993456e-02,9.176560e-03,2.138332e-01,9.998584e+00,4.564376e-03,1.650197e-02,4.563730e-02
4.873682e+00,3.259541e-02,1.096032e-02,1.588596e-01,9.998584e+00,0.000000e+00,7.041348e-03,0.000000e+00
7.493555e+00,6.557438e-03,5.528703e-03,4.913852e-02,1.038618e+01,5.463012e-03,7.369679e-03,5.673983e-02
6.043652e+00,1.518599e-02,5.338533e-03,9.177882e-02,1.192939e+01,9.033522e-04,4.634159e-03,1.077644e-02
6.826025e+00,2.241399e-02,8.642751e-03,1.529984e-01,1.847549e+01,0.000000e+00,4.139666e-03,0.000000e+00
3.997998e+00,6.540927e-02,4.353431e-02,2.615061e-01,9.998584e+00,1.711612e-03,1.493242e-02,1.711370e-02
4.464551e+00,2.075380e-02,1.615888e-02,9.265639e-02,1.474307e+01,5.201262e-03,1.067317e-02,7.668255e-02
3.997998e+00,2.425474e-02,1.470438e-02,9.697040e-02,1.126187e+01,1.562464e-02,2.096068e-02,1.759626e-01
4.622461e+00,3.411201e-02,2.028072e-02,1.576814e-01,9.998584e+00,2.618330e-03,8.225456e-03,2.617959e-02
3.997998e+00,3.394988e-02,1.570791e-02,1.357316e-01,1.279072e+01,6.928441e-04,8.927124e-03,8.861976e-03
4.399951e+00,4.940079e-02,3.613241e-02,2.173611e-01,1.416885e+01,0.000000e+00,9.939700e-03,0.000000e+00
3.997998e+00,1.625701e-01,1.178611e-01,6.499551e-01,1.098911e+01,8.684340e-03,2.645602e-02,9.543318e-02
4.687061e+00,7.430839e-02,4.647301e-02,3.482879e-01,1.162075e+01,3.274508e-02,4.672064e-02,3.805224e-01
3.997998e+00,1.118678e-01,5.445567e-02,4.472474e-01,1.162793e+01,1.694184e-02,3.620787e-02,1.969985e-01
3.997998e+00,1.854188e-01,1.210815e-01,7.413041e-01,1.714043e+01,0.000000e+00,1.158293e-02,0.000000e+00
3.997998e+00,1.409762e-02,1.042042e-02,5.636227e-02,9.998584e+00,1.872640e-02,2.558123e-02,1.872375e-01
7.995996e+00,1.273136e-02,8.140170e-03,1.017999e-01,1.068047e+01,0.000000e+00,7.022170e-03,0.000000e+00
3.997998e+00,7.482543e-02,6.277156e-02,2.991519e-01,9.998584e+00,1.707266e-03,1.672825e-02,1.707024e-02
4.816260e+00,8.318931e-02,3.819458e-02,4.006613e-01,1.364487e+01,1.166896e-03,1.416833e-02,1.592215e-02
4.478906e+00,1.011113e-01,5.639436e-02,4.528680e-01,1.415449e+01,5.630524e-03,1.555728e-02,7.969720e-02
3.997998e+00,1.733541e-01,7.229216e-02,6.930695e-01,9.998584e+00,3.836736e-02,6.440715e-02,3.836193e-01
3.997998e+00,9.013000e-02,6.173495e-02,3.603395e-01,1.028569e+01,3.679706e-02,5.545290e-02,3.784832e-01
3.997998e+00,7.968602e-02,4.112418e-02,3.185845e-01,9.998584e+00,4.018311e-02,5.286638e-02,4.017742e-01
3.997998e+00,9.346337e-02,4.702836e-02,3.736664e-01,1.062305e+01,1.539000e-02,2.588279e-02,1.634886e-01
