% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=MFCC blockSize=512 stepSize=256 CepsNbCoeffs=11
1.872974e+00,-4.422168e-01,1.341840e-01,-2.245550e-01,4.138273e-02,4.462423e-01,9.246233e-01,4.353302e-01,3.658088e-01,3.581860e-01,-1.221570e-01
3.376052e+00,-1.291319e+00,4.525892e-01,8.990876e-01,4.125111e-01,6.492968e-01,5.517964e-01,-2.565059e-02,-3.558201e-01,4.142849e-01,7.906961e-02
3.520166e+00,-1.334343e+00,3.751139e-01,8.206462e-02,2.522864e-01,4.598584e-01,4.354016e-01,5.940203e-01,1.893471e-01,8.146109e-01,7.373857e-01
3.913403e+00,-1.133506e+00,1.583298e-01,2.202106e-01,-7.803820e-02,-1.731623e-01,-1.178649e-01,-4.874994e-01,-8.493799e-01,1.845432e-02,-2.613123e-01
3.831338e+00,-1.367084e+00,5.143047e-01,-1.147895e-01,1.486965e-01,-3.102562e-01,-2.396386e-01,-3.932119e-01,2.077648e-02,-2.237401e-01,2.044141e-03
4.016330e+00,-9.716548e-01,7.089159e-01,-2.009567e-01,6.678085e-01,1.666498e-01,-2.779947e-01,5.967465e-02,-1.860833e-01,-2.391685e-01,-4.694514e-01
4.303991e+00,-8.882968e-01,4.083624e-01,-9.023216e-02,4.692151e-01,-1.914708e-01,-2.341644e-01,-1.283366e-01,7.879908e-02,-2.532420e-01,-2.166388e-02
4.193038e+00,-7.174701e-01,7.169025e-01,1.817325e-03,4.547710e-01,4.593964e-02,3.467959e-02,-5.076274e-02,-2.264609e-01,1.961382e-01,-3.531630e-01
4.050287e+00,-8.247429e-01,8.739624e-01,3.788434e-01,4.588039e-01,4.148706e-01,1.810584e-02,1.125918e-01,-7.686674e-02,-1.527854e-01,-2.665245e-01
3.613389e+00,-6.740272e-01,5.498975e-01,-3.099599e-01,5.120200e-02,1.595927e-01,8.321616e-02,1.039266e-01,-3.052530e-01,3.504903e-01,3.117265e-01
