% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics
3.978678e+01,7.145025e+01,3.813318e+00,1.342592e+01
3.100674e+01,5.526354e+01,4.218693e+00,1.813777e+01
2.969279e+01,5.855055e+01,3.992842e+00,1.542286e+01
3.051171e+01,5.879900e+01,3.913166e+00,1.463591e+01
2.914646e+01,5.598940e+01,4.237017e+00,1.804033e+01
2.801349e+01,5.743412e+01,4.162536e+00,1.723321e+01
2.865677e+01,5.829318e+01,4.014558e+00,1.597882e+01
2.491935e+01,5.411087e+01,4.508063e+00,2.072587e+01
2.557341e+01,5.434786e+01,4.414756e+00,1.979073e+01
2.634202e+01,5.328990e+01,4.431613e+00,2.021387e+01
2.812382e+01,5.692856e+01,4.153614e+00,1.733319e+01
2.910378e+01,5.614207e+01,4.001191e+00,1.596784e+01
2.968248e+01,5.626395e+01,4.069832e+00,1.661795e+01
3.199549e+01,6.151775e+01,3.758961e+00,1.309808e+01
3.049325e+01,6.095913e+01,3.862883e+00,1.384858e+01
3.287792e+01,6.248167e+01,3.730390e+00,1.277643e+01
3.361646e+01,6.548088e+01,3.510189e+00,1.091423e+01
3.618672e+01,6.723209e+01,3.450982e+00,1.007483e+01
3.729558e+01,6.772345e+01,3.361991e+00,9.548171e+00
4.139882e+01,7.206205e+01,3.061391e+00,6.826770e+00
3.743675e+01,6.733919e+01,3.295862e+00,8.859675e+00
3.693999e+01,6.656769e+01,3.382742e+00,9.601320e+00
3.469660e+01,6.178340e+01,3.675081e+00,1.202748e+01
3.463411e+01,6.066130e+01,3.659008e+00,1.219085e+01
3.712280e+01,6.224806e+01,3.423011e+00,1.016081e+01
3.396945e+01,5.976230e+01,3.838309e+00,1.368936e+01
3.257011e+01,5.819618e+01,3.901498e+00,1.445526e+01
3.316564e+01,6.086685e+01,3.779007e+00,1.325471e+01
3.261889e+01,6.109438e+01,3.832755e+00,1.363156e+01
3.242232e+01,6.007263e+01,3.820696e+00,1.356066e+01
3.329632e+01,5.962935e+01,3.786268e+00,1.327502e+01
3.663121e+01,6.406883e+01,3.461007e+00,1.056088e+01
3.791929e+01,6.705473e+01,3.305686e+00,9.195608e+00
3.822007e+01,6.997094e+01,3.216833e+00,8.333046e+00
3.673736e+01,6.589546e+01,3.378618e+00,9.648578e+00
4.073799e+01,7.284307e+01,3.086429e+00,7.202270e+00
4.291578e+01,7.659197e+01,2.909756e+00,5.773749e+00
4.726768e+01,7.827405e+01,2.743020e+00,4.275262e+00
5.360626e+01,8.044586e+01,2.447069e+00,1.918553e+00
4.464271e+01,6.916205e+01,2.968128e+00,6.016975e+00
