% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=MFCC blockSize=512 stepSize=256 CepsNbCoeffs=11
1.750226e+00,9.259316e-02,3.739963e-01,3.883365e-02,2.106744e-01,2.513308e-01,1.004896e-01,4.131013e-02,2.108211e-01,1.267137e-01,-2.068216e-01
3.548580e+00,-3.232359e-01,1.020648e+00,9.448982e-01,7.559048e-01,4.538466e-01,1.032649e-01,5.118076e-01,1.283735e-01,-4.345426e-01,-1.534578e-01
4.116065e+00,1.366427e-01,1.037617e+00,2.578587e-01,1.537536e-01,3.009069e-01,9.646687e-03,-2.526138e-01,-1.101076e-01,-8.483403e-02,-1.413215e-01
3.723347e+00,8.433362e-02,8.360774e-01,7.159118e-01,5.000893e-01,1.661899e-02,-1.937671e-01,3.375112e-01,-3.161202e-03,-1.599700e-01,2.010261e-01
3.277283e+00,-7.356279e-02,4.562722e-01,2.527986e-01,2.572285e-01,-1.926332e-01,-3.853476e-01,2.352287e-01,2.811681e-01,1.208995e-01,3.218451e-01
3.505160e+00,3.560714e-01,7.621796e-01,-2.425656e-02,5.817166e-01,-1.222564e-01,-3.493031e-01,1.116810e-01,3.639528e-02,-2.099855e-01,7.923870e-02
3.425435e+00,1.587418e-01,1.918143e-01,-6.051218e-02,1.778764e-01,-2.654537e-01,-2.507208e-01,1.680966e-01,1.773854e-01,-4.114945e-01,1.675136e-01
3.044080e+00,1.129313e-02,4.870537e-01,8.995734e-01,8.409480e-01,4.170423e-01,8.286192e-02,-8.319387e-02,-2.264672e-02,-4.029746e-04,3.255500e-01
3.945848e+00,4.128219e-01,6.710062e-01,6.300463e-01,1.562399e-01,-3.108011e-01,-6.423979e-02,-1.645998e-01,-1.396181e-01,1.621040e-01,-3.894988e-02
3.448495e+00,-2.476151e-02,6.333711e-01,5.023386e-01,6.903558e-01,1.610906e-01,9.466817e-02,3.512597e-01,-2.177419e-02,6.568246e-02,5.348587e-01
3.374843e+00,3.310411e-01,3.359129e-01,4.525273e-01,4.918011e-01,4.140512e-01,4.209908e-01,8.254823e-01,-2.122392e-02,-9.801413e-02,6.055971e-01
3.678727e+00,2.954714e-01,8.583446e-01,4.006449e-01,1.509624e-01,-3.438855e-01,-1.089265e-01,3.550316e-01,-5.987721e-01,-1.599235e-01,5.443557e-01
3.775663e+00,8.039321e-02,-1.031404e-01,-2.846567e-02,-4.203776e-01,-6.380591e-01,-1.851477e-01,3.173781e-01,-4.497518e-01,-1.215386e-01,6.489786e-01
3.905921e+00,1.280959e-01,2.336309e-01,3.325311e-01,2.209946e-01,-3.616342e-01,7.506550e-02,2.181707e-01,-4.515431e-01,7.648316e-04,5.732444e-01
3.756920e+00,5.207875e-01,7.054114e-01,2.423227e-01,-1.158976e-01,-4.579011e-01,-3.598204e-01,-5.153921e-03,-3.458895e-02,3.620917e-02,3.047768e-01
4.150758e+00,7.412167e-01,4.110601e-01,-2.589166e-01,-9.495125e-04,3.701496e-01,1.623986e-01,-7.902744e-02,-2.777723e-01,-8.213624e-02,-2.366830e-02
3.690575e+00,3.920122e-01,-1.704606e-01,1.170515e-02,-4.935884e-02,-2.981200e-01,1.906165e-01,1.329808e-01,-1.485528e-02,2.155191e-01,-2.620382e-01
3.473311e+00,8.003227e-01,5.493746e-01,2.812114e-01,-4.539071e-02,-2.170398e-01,3.515089e-01,7.255106e-02,1.597404e-01,3.913885e-01,3.231955e-02
3.902418e+00,3.991792e-01,2.165408e-01,1.865614e-01,-1.114532e-01,-3.498460e-01,2.566551e-01,6.180850e-02,1.289070e-01,1.982288e-01,-9.163930e-02
3.996063e+00,5.762006e-01,7.166408e-01,6.238415e-02,-6.957201e-01,1.765455e-01,2.832459e-01,5.218352e-01,2.621293e-01,3.438771e-02,-2.266651e-02
3.544362e+00,2.234086e-01,8.329562e-01,2.717731e-01,-3.219429e-01,-2.501638e-01,3.418248e-01,-1.520563e-01,-1.121324e-02,-2.439790e-01,-2.548012e-01
3.674897e+00,4.315817e-01,6.840590e-01,1.006744e-01,-5.282136e-01,-2.257395e-01,6.931925e-01,7.826546e-02,-3.009800e-01,-3.518147e-01,-1.615788e-01
3.477353e+00,5.067845e-01,7.283856e-01,2.073172e-01,-4.173299e-01,-1.129012e-01,2.945551e-01,2.715513e-01,1.130635e-01,-3.508932e-02,-1.063088e-02
3.789415e+00,6.306724e-01,4.612050e-01,1.773328e-01,1.644707e-01,2.996061e-01,1.954749e-01,2.003894e-02,-1.588223e-01,-5.557469e-02,-1.396212e-01
3.360743e+00,5.619576e-01,7.490447e-01,-1.049027e-01,9.208460e-02,-7.531338e-02,1.394273e-01,3.095768e-01,-5.878650e-01,-2.927075e-01,-3.240096e-01
2.922876e+00,-3.559171e-01,8.113029e-02,-1.411862e-01,2.388545e-01,-2.800558e-01,-1.358243e-01,-1.797526e-01,-1.585653e-01,-5.205295e-03,1.472095e-01
4.076217e+00,5.822968e-01,5.796375e-01,3.363835e-01,-4.028031e-02,3.602716e-01,8.001573e-02,-3.497095e-01,-2.875364e-01,-1.054819e-01,1.009601e-02
3.145239e+00,1.191922e-01,7.221213e-01,7.078158e-01,6.106664e-01,-2.850492e-02,-1.917161e-02,-4.279324e-01,-2.966496e-01,-4.935812e-01,-2.619647e-01
3.276973e+00,2.185136e-01,5.893012e-01,5.769679e-01,2.083609e-01,3.350116e-01,1.127652e-01,1.254694e-01,-1.202802e-01,-4.123834e-01,-2.029346e-01
3.831403e+00,1.200279e-01,5.249293e-01,5.840974e-01,1.084504e-01,-2.244378e-01,3.372733e-02,-3.232415e-01,-3.940875e-01,-2.701355e-01,-3.518072e-01
3.563873e+00,2.992590e-01,9.219084e-01,6.799268e-01,3.443328e-01,-1.234042e-01,1.999134e-01,-3.935137e-01,-4.227861e-01,-1.735333e-01,-1.772459e-02
3.659171e+00,1.620313e-01,4.780516e-01,6.855804e-01,-1.091781e-01,1.066789e-01,-1.088673e-01,5.054949e-01,2.293278e-01,2.828206e-01,4.384992e-01
3.986318e+00,7.279776e-01,2.867797e-01,5.408584e-01,3.556206e-01,7.298186e-02,-1.036596e-02,1.016308e-01,-2.796146e-01,1.025424e-02,1.847568e-01
3.548999e+00,5.006756e-01,4.606182e-01,2.183784e-01,4.466727e-01,-7.055444e-01,-2.701231e-01,2.769178e-01,2.056397e-01,1.673607e-01,4.433747e-01
3.724687e+00,6.203493e-01,4.471435e-01,4.980807e-01,5.026798e-01,-5.424870e-01,-9.180027e-02,-1.133287e-01,5.598426e-03,-2.927241e-02,2.255321e-01
