% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=AmplitudeModulation blockSize=30720 stepSize=15360
3.997998e+00,3.876620e-02,1.762327e-02,1.549872e-01,1.119009e+01,9.188014e-03,1.126457e-02,1.028147e-01
4.428662e+00,3.915873e-02,1.372287e-02,1.734208e-01,1.026416e+01,5.378778e-03,9.239680e-03,5.520864e-02
3.997998e+00,6.289747e-01,3.792833e-01,2.514640e+00,9.998584e+00,6.066596e-02,1.501977e-01,6.065737e-01
6.517383e+00,1.112245e-01,8.727453e-02,7.248926e-01,1.309937e+01,8.147907e-02,1.611553e-01,1.067324e+00
3.997998e+00,2.922761e-01,1.701561e-01,1.168519e+00,9.998584e+00,0.000000e+00,7.031252e-02,0.000000e+00
4.292285e+00,5.516832e-01,3.551172e-01,2.367982e+00,9.998584e+00,6.656838e-02,1.797640e-01,6.655896e-01
3.997998e+00,5.502314e-01,4.037914e-01,2.199824e+00,1.114702e+01,6.825404e-02,1.408317e-01,7.608293e-01
3.997998e+00,4.504868e-01,2.991482e-01,1.801045e+00,9.998584e+00,1.213170e-01,1.787423e-01,1.212998e+00
4.572217e+00,4.566049e-01,1.865261e-01,2.087697e+00,1.159204e+01,5.260102e-02,1.286366e-01,6.097532e-01
3.997998e+00,4.764256e-01,2.696722e-01,1.904749e+00,1.270459e+01,6.469574e-02,1.343481e-01,8.219329e-01
3.997998e+00,1.719262e-01,8.425828e-02,6.873606e-01,1.053691e+01,2.010768e-01,2.820614e-01,2.118729e+00
3.997998e+00,6.998530e-01,4.741991e-01,2.798011e+00,1.102500e+01,5.702725e-02,1.419133e-01,6.287254e-01
5.002881e+00,8.731729e-01,2.516961e-01,4.368380e+00,9.998584e+00,6.618199e-02,1.657468e-01,6.617262e-01
3.997998e+00,4.747289e-01,3.929958e-01,1.897965e+00,1.246772e+01,4.092384e-03,9.003713e-02,5.102272e-02
