% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=MFCC blockSize=512 stepSize=256 CepsNbCoeffs=11
1.823885e+00,-5.054044e-01,-1.282050e-01,-8.172293e-02,2.396694e-03,5.871534e-01,1.317803e-01,-3.877420e-01,1.164666e-01,4.248680e-01,-4.117030e-02
3.206411e+00,-2.883847e-01,1.383438e-01,1.050959e-01,1.103067e-02,5.245330e-01,1.004195e+00,5.995495e-01,-1.013753e-01,-9.037368e-01,-3.676555e-01
3.144735e+00,2.863364e-01,-3.631784e-02,4.144068e-01,4.317454e-01,7.618701e-01,1.084088e+00,8.596073e-01,-1.727207e-01,-3.713191e-01,-7.343321e-01
2.576009e+00,-1.337707e-01,1.798765e-01,2.542324e-01,3.526845e-01,1.066328e+00,1.245018e+00,8.604726e-01,-1.800241e-01,-1.357753e+00,-6.219991e-01
2.293276e+00,-2.550727e-01,7.248699e-02,-1.987442e-01,2.030401e-01,7.802445e-01,1.069105e+00,7.037653e-01,-1.248643e-01,-1.187334e+00,-5.452148e-01
2.754365e+00,-1.257089e-01,4.119131e-01,-5.885660e-02,-2.467961e-01,4.297122e-01,5.442995e-01,4.216991e-01,-2.277247e-01,-9.977442e-01,1.032529e-01
3.024755e+00,-1.539828e-01,3.372852e-01,2.600293e-01,5.418164e-02,6.782529e-01,1.585076e+00,8.301250e-01,-2.543469e-01,-1.693643e+00,-2.336578e-01
2.639712e+00,-3.644792e-01,4.089883e-03,-5.229240e-01,-1.256093e-01,7.300094e-01,1.144180e+00,1.123860e+00,-1.610820e-01,-9.231010e-01,-1.538690e-01
2.889337e+00,-5.456360e-01,-1.532228e-01,-1.717104e-01,-1.266413e-01,4.985754e-01,1.082577e+00,8.338441e-01,6.738845e-02,-1.141879e+00,-1.172496e-01
2.919912e+00,-2.069173e-01,3.067124e-01,-1.464078e-01,2.357713e-01,4.528436e-01,1.270663e+00,9.338543e-01,-1.661383e-01,-1.146477e+00,1.410786e-01
2.763967e+00,-3.677055e-01,1.567923e-01,2.006424e-01,-5.787036e-02,5.375690e-01,9.851826e-01,7.659511e-01,-3.144063e-01,-1.273839e+00,-1.068163e-01
2.280162e+00,-7.863085e-01,-4.780519e-02,-2.048385e-01,-4.133184e-01,6.406659e-01,1.570571e+00,8.350018e-01,4.910477e-01,-9.615403e-01,-7.909103e-02
2.745179e+00,-2.069327e-01,1.187831e-01,-4.321144e-01,-5.536886e-01,2.619823e-01,8.812286e-01,4.864792e-01,-9.975498e-02,-8.549427e-01,1.383245e-01
2.270442e+00,-2.716569e-01,7.248765e-01,-2.836619e-01,1.214279e-01,7.319038e-01,9.111323e-01,5.988353e-01,-3.019755e-02,-5.804904e-01,-4.661395e-02
2.482955e+00,-5.512776e-01,8.045299e-01,-7.297101e-01,-2.307618e-01,7.803206e-01,7.118442e-01,6.716962e-01,1.572079e-01,-6.062426e-01,-4.719263e-01
2.565554e+00,-8.591103e-01,3.827135e-01,-4.159125e-01,-1.611292e-01,1.561714e-01,3.045366e-01,3.582563e-01,3.024498e-02,-1.286279e-01,-4.744565e-01
2.769054e+00,-6.690282e-01,2.193187e-01,-1.889123e-01,-4.402551e-01,-4.979601e-01,7.472869e-02,3.320742e-01,2.491308e-01,-1.510183e-01,-2.167732e-01
2.797152e+00,-5.270666e-01,3.233613e-01,-3.364957e-01,2.620987e-02,1.765732e-01,6.284065e-01,3.319629e-01,4.287609e-01,-2.266670e-01,-3.112981e-01
